<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2025.11.06	16:15:00	3981.54500	3983.16500	3981.05500	3981.92500	0.05
2025.11.06	16:16:00	3981.95500	3983.21500	3979.68500	3980.32500	0.06
2025.11.06	16:17:00	3980.39500	3980.39500	3978.46500	3978.76500	0.06
2025.11.06	16:18:00	3978.73500	3979.36500	3976.60500	3978.67500	0.08
2025.11.06	16:19:00	3978.62500	3978.79500	3976.51500	3978.45500	0.11
2025.11.06	16:20:00	3978.41500	3979.32500	3976.37500	3977.91500	0.13
2025.11.06	16:21:00	3977.87500	3978.84800	3977.07500	3978.74800	0.11
2025.11.06	16:22:00	3978.74800	3978.94800	3976.63500	3976.80500	0.07
2025.11.06	16:23:00	3976.78500	3979.09500	3976.73500	3978.49500	0.10
2025.11.06	16:24:00	3978.49500	3979.74800	3978.06500	3979.61500	0.04
2025.11.06	16:25:00	3979.65500	3980.43500	3978.54800	3979.95500	0.06
2025.11.06	16:26:00	3979.93500	3982.03500	3979.51500	3981.78500	0.05
2025.11.06	16:27:00	3981.78500	3982.24500	3980.91500	3981.50500	0.05
2025.11.06	16:28:00	3981.50500	3983.13500	3981.43500	3983.07500	0.06
2025.11.06	16:29:00	3983.09500	3983.79800	3982.34800	3983.53500	0.06
2025.11.06	16:30:00	3983.48500	3983.83500	3981.46500	3981.94500	0.05
2025.11.06	16:31:00	3981.96500	3982.74500	3980.10500	3980.16500	0.05
2025.11.06	16:32:00	3980.09500	3982.19500	3979.92500	3982.19500	0.04
2025.11.06	16:33:00	3982.17500	3983.12500	3981.03500	3981.22500	0.04
2025.11.06	16:34:00	3981.22500	3981.22500	3977.44500	3978.01500	0.04
2025.11.06	16:35:00	3977.98500	3979.24500	3976.24500	3977.09500	0.06
2025.11.06	16:36:00	3977.09500	3978.95500	3976.23500	3978.94500	0.05
2025.11.06	16:37:00	3978.94500	3980.19500	3977.89500	3978.04500	0.05
2025.11.06	16:38:00	3978.06500	3980.65500	3977.95500	3980.42500	0.04
2025.11.06	16:39:00	3980.41500	3981.39500	3979.46500	3979.86500	0.04
2025.11.06	16:40:00	3979.78500	3980.46500	3978.41500	3978.84500	0.04
2025.11.06	16:41:00	3978.88500	3979.32500	3976.29500	3976.84500	0.04
2025.11.06	16:42:00	3976.79500	3978.53500	3976.43500	3978.43500	0.04
2025.11.06	16:43:00	3978.46500	3978.69500	3977.20500	3977.37500	0.06
2025.11.06	16:44:00	3977.41500	3979.00500	3976.84500	3979.00500	0.04
2025.11.06	16:45:00	3978.97500	3980.92500	3978.89500	3980.80500	0.05
2025.11.06	16:46:00	3980.85500	3982.51500	3980.80500	3981.24500	0.06
2025.11.06	16:47:00	3981.24500	3981.50500	3979.20500	3980.93500	0.05
2025.11.06	16:48:00	3980.91500	3981.24500	3978.68500	3978.74500	0.04
2025.11.06	16:49:00	3979.10500	3979.29500	3977.63500	3979.10500	0.04
2025.11.06	16:50:00	3979.08500	3981.15500	3978.90500	3980.88500	0.05
2025.11.06	16:51:00	3980.86500	3982.07500	3980.72500	3981.24500	0.04
2025.11.06	16:52:00	3981.27500	3982.67500	3980.26500	3982.38500	0.04
2025.11.06	16:53:00	3982.41500	3984.46500	3982.41500	3982.81500	0.05
2025.11.06	16:54:00	3982.84500	3982.84500	3981.14500	3981.70500	0.04
2025.11.06	16:55:00	3981.70500	3981.70500	3979.23500	3980.08500	0.05
2025.11.06	16:56:00	3980.05500	3981.16500	3979.12500	3979.13500	0.04
2025.11.06	16:57:00	3979.16500	3979.98500	3978.78500	3979.43500	0.04
2025.11.06	16:58:00	3979.43500	3979.85500	3978.76500	3979.31500	0.04
2025.11.06	16:59:00	3979.31500	3980.76500	3979.31500	3980.69500	0.03
2025.11.06	17:00:00	3980.70500	3982.51500	3980.67500	3981.56500	0.06
2025.11.06	17:01:00	3981.58500	3982.81500	3980.84500	3981.96500	0.05
2025.11.06	17:02:00	3981.98500	3983.20500	3981.98500	3983.14500	0.04
2025.11.06	17:03:00	3983.14500	3984.30500	3983.08500	3983.54500	0.04
2025.11.06	17:04:00	3983.58500	3984.59500	3983.20500	3984.07500	0.04
2025.11.06	17:05:00	3984.05500	3984.85500	3983.78500	3984.63500	0.04
2025.11.06	17:06:00	3984.61500	3985.25500	3984.03500	3984.83500	0.05
2025.11.06	17:07:00	3984.87500	3985.37500	3981.72500	3981.81500	0.05
2025.11.06	17:08:00	3981.76500	3982.82500	3981.06500	3982.05500	0.04
2025.11.06	17:09:00	3982.05500	3983.29800	3981.63500	3983.29800	0.06
2025.11.06	17:10:00	3983.29800	3984.85500	3982.87500	3984.72500	0.05
2025.11.06	17:11:00	3984.69500	3984.90500	3983.42500	3984.30500	0.05
2025.11.06	17:12:00	3984.23500	3984.24800	3981.05500	3981.50500	0.05
2025.11.06	17:13:00	3981.45500	3982.25500	3980.74500	3981.94500	0.07
2025.11.06	17:14:00	3981.92500	3981.92500	3977.90500	3978.53500	0.05
2025.11.06	17:15:00	3978.50500	3978.56500	3977.06500	3977.40500	0.05
2025.11.06	17:16:00	3977.36500	3978.74500	3975.27500	3975.31500	0.08
2025.11.06	17:17:00	3975.32500	3976.13500	3973.32500	3976.13500	0.07
2025.11.06	17:18:00	3976.21500	3977.39500	3974.64500	3975.16500	0.07
2025.11.06	17:19:00	3975.14500	3977.51500	3974.71500	3977.43500	0.08
2025.11.06	17:20:00	3977.31900	3977.39500	3973.59500	3974.32500	0.08
2025.11.06	17:21:00	3974.32500	3974.32500	3969.97500	3970.27500	0.09
2025.11.06	17:22:00	3970.26500	3971.25500	3969.85500	3970.64500	0.05
2025.11.06	17:23:00	3970.60500	3971.33500	3967.05500	3967.60500	0.07
2025.11.06	17:24:00	3967.65500	3968.39500	3966.98500	3967.26500	0.06
2025.11.06	17:25:00	3967.26500	3969.91500	3965.95500	3968.62500	0.08
2025.11.06	17:26:00	3968.59500	3968.91500	3966.06500	3967.39500	0.09
2025.11.06	17:27:00	3967.51500	3969.43500	3965.42500	3968.96500	0.07
2025.11.06	17:28:00	3969.00500	3970.05500	3968.79500	3969.27500	0.08
2025.11.06	17:29:00	3969.28500	3970.11500	3968.01500	3969.48500	0.06
2025.11.06	17:30:00	3969.49500	3970.23500	3967.44500	3970.18500	0.07
2025.11.06	17:31:00	3970.14500	3970.38500	3968.74500	3969.53500	0.07
2025.11.06	17:32:00	3969.69500	3971.02500	3969.41500	3970.82500	0.08
2025.11.06	17:33:00	3970.84500	3973.35500	3970.71500	3972.90500	0.05
2025.11.06	17:34:00	3972.66500	3973.26500	3971.71500	3972.16500	0.05
2025.11.06	17:35:00	3972.12500	3973.84500	3971.90500	3973.34500	0.05
2025.11.06	17:36:00	3973.25500	3974.82500	3972.64500	3974.82500	0.04
2025.11.06	17:37:00	3974.84500	3974.95500	3972.32500	3972.34500	0.04
2025.11.06	17:38:00	3972.34500	3975.10500	3972.17500	3975.07500	0.05
2025.11.06	17:39:00	3975.07500	3975.22500	3973.43500	3974.98500	0.05
2025.11.06	17:40:00	3974.98500	3976.96500	3974.74500	3975.81500	0.05
2025.11.06	17:41:00	3975.81500	3977.72500	3975.81500	3977.23500	0.05
2025.11.06	17:42:00	3977.24500	3980.54500	3977.09500	3980.54500	0.05
2025.11.06	17:43:00	3980.50500	3981.55500	3980.43500	3981.05500	0.05
2025.11.06	17:44:00	3981.00500	3982.19500	3980.97500	3981.55500	0.06
2025.11.06	17:45:00	3981.57500	3982.29500	3981.39500	3981.95500	0.04
2025.11.06	17:46:00	3982.05500	3983.87500	3981.74500	3982.72500	0.05
2025.11.06	17:47:00	3982.69500	3982.95500	3981.00500	3982.53500	0.05
2025.11.06	17:48:00	3982.55500	3984.95500	3982.31500	3984.05500	0.06
2025.11.06	17:49:00	3983.95500	3984.49500	3983.09500	3984.35500	0.05
2025.11.06	17:50:00	3984.41500	3986.36500	3984.19500	3985.12500	0.05
2025.11.06	17:51:00	3985.06500	3986.28500	3984.65500	3985.39500	0.05
2025.11.06	17:52:00	3985.39500	3987.86500	3985.39500	3987.40500	0.04
2025.11.06	17:53:00	3987.38500	3987.52500	3985.37500	3985.47500	0.05
2025.11.06	17:54:00	3985.44500	3985.73500	3985.14500	3985.66500	0.04
2025.11.06	17:55:00	3985.61500	3987.10500	3985.56500	3986.74500	0.04
2025.11.06	17:56:00	3986.77500	3987.43500	3986.41500	3986.56500	0.04
2025.11.06	17:57:00	3986.56500	3986.71500	3984.55500	3984.55500	0.05
2025.11.06	17:58:00	3984.57500	3986.05500	3984.38500	3985.71500	0.05
2025.11.06	17:59:00	3985.74500	3986.24500	3984.95500	3985.94500	0.04
2025.11.06	18:00:00	3985.94500	3986.32500	3984.86500	3984.97500	0.04
2025.11.06	18:01:00	3984.99500	3985.33500	3983.63500	3984.71500	0.04
2025.11.06	18:02:00	3984.71500	3985.95800	3984.42500	3985.91500	0.04
2025.11.06	18:03:00	3985.91500	3985.91500	3984.02500	3984.26500	0.04
2025.11.06	18:04:00	3984.22500	3984.27500	3982.02500	3982.29500	0.05
2025.11.06	18:05:00	3982.28500	3983.07500	3981.41500	3981.82500	0.05
2025.11.06	18:06:00	3981.80500	3981.99500	3980.13800	3980.13800	0.05
2025.11.06	18:07:00	3980.28500	3981.34500	3980.28500	3981.12500	0.04
2025.11.06	18:08:00	3981.12500	3982.97500	3979.94500	3982.69500	0.06
2025.11.06	18:09:00	3982.67500	3983.34500	3981.21500	3981.98500	0.04
2025.11.06	18:10:00	3981.93500	3983.31500	3981.01500	3982.48500	0.05
2025.11.06	18:11:00	3982.50500	3983.19500	3981.92500	3983.17500	0.04
2025.11.06	18:12:00	3983.14500	3983.15500	3981.98500	3982.20500	0.04
2025.11.06	18:13:00	3982.23500	3983.29500	3982.20500	3983.16500	0.03
2025.11.06	18:14:00	3983.18500	3983.88500	3982.79500	3983.66500	0.04
2025.11.06	18:15:00	3983.69500	3984.79500	3983.51500	3984.57500	0.04
2025.11.06	18:16:00	3984.57500	3985.58500	3983.62500	3985.37500	0.04
2025.11.06	18:17:00	3985.35500	3985.35500	3983.82500	3984.59500	0.04
2025.11.06	18:18:00	3984.59500	3984.73500	3983.91500	3984.26500	0.04
2025.11.06	18:19:00	3984.28500	3984.91500	3983.42500	3984.91500	0.04
2025.11.06	18:20:00	3984.87500	3986.52500	3984.32500	3986.42500	0.04
2025.11.06	18:21:00	3986.45500	3986.53500	3985.51500	3985.89500	0.04
2025.11.06	18:22:00	3985.89500	3987.03500	3985.56500	3986.16500	0.03
2025.11.06	18:23:00	3986.16500	3987.40500	3985.93500	3987.21500	0.04
2025.11.06	18:24:00	3987.24500	3988.57500	3987.24500	3987.84500	0.05
2025.11.06	18:25:00	3987.82500	3989.14500	3986.48500	3986.60500	0.04
2025.11.06	18:26:00	3986.64500	3986.64500	3985.23500	3985.74500	0.04
2025.11.06	18:27:00	3985.68500	3986.35500	3984.82500	3984.98500	0.04
2025.11.06	18:28:00	3984.95500	3985.60800	3983.91500	3983.94500	0.04
2025.11.06	18:29:00	3983.91500	3983.91500	3981.68500	3982.98500	0.06
2025.11.06	18:30:00	3982.95500	3985.23500	3982.80500	3985.19500	0.04
2025.11.06	18:31:00	3985.22500	3986.83500	3984.51500	3986.68500	0.03
2025.11.06	18:32:00	3986.69500	3987.95500	3986.04500	3987.44500	0.03
2025.11.06	18:33:00	3987.41500	3989.29800	3987.33500	3987.99500	0.03
2025.11.06	18:34:00	3987.96500	3988.36500	3986.82500	3987.20500	0.03
2025.11.06	18:35:00	3987.20500	3988.00500	3985.91500	3986.85500	0.03
2025.11.06	18:36:00	3986.81500	3987.01500	3986.35500	3987.01500	0.03
2025.11.06	18:37:00	3987.01500	3988.12500	3985.85500	3986.73500	0.03
2025.11.06	18:38:00	3986.61500	3987.24500	3986.61500	3987.00500	0.03
2025.11.06	18:39:00	3987.02500	3989.15500	3986.85500	3989.15500	0.03
2025.11.06	18:40:00	3989.17500	3990.65500	3989.14500	3989.64800	0.04
2025.11.06	18:41:00	3989.65500	3989.84800	3988.14500	3988.50500	0.04
2025.11.06	18:42:00	3988.49800	3990.22500	3988.31500	3990.20500	0.04
2025.11.06	18:43:00	3990.15500	3990.38500	3989.23500	3989.91500	0.03
2025.11.06	18:44:00	3989.93500	3990.39500	3988.95500	3989.13500	0.03
2025.11.06	18:45:00	3989.13500	3989.45500	3987.68500	3987.97500	0.04
2025.11.06	18:46:00	3987.92500	3988.08500	3986.54500	3987.25500	0.04
2025.11.06	18:47:00	3987.25500	3988.24500	3986.67500	3988.09800	0.04
2025.11.06	18:48:00	3988.09800	3989.12500	3987.93500	3988.80500	0.04
2025.11.06	18:49:00	3988.80500	3989.21500	3988.36500	3988.67500	0.04
2025.11.06	18:50:00	3988.67500	3990.31500	3988.28500	3989.38500	0.04
2025.11.06	18:51:00	3989.36500	3989.36500	3987.46500	3987.90800	0.04
2025.11.06	18:52:00	3987.94500	3988.11500	3987.36500	3988.03500	0.03
2025.11.06	18:53:00	3988.03500	3988.25500	3987.27500	3987.33500	0.06
2025.11.06	18:54:00	3987.31500	3988.12500	3987.09800	3988.02500	0.05
2025.11.06	18:55:00	3988.02500	3988.02500	3987.07500	3987.10500	0.04
2025.11.06	18:56:00	3987.10500	3987.97500	3986.80500	3986.95500	0.06
2025.11.06	18:57:00	3986.95500	3987.14500	3986.07500	3986.96500	0.04
2025.11.06	18:58:00	3986.98500	3987.38500	3986.28500	3987.31500	0.04
2025.11.06	18:59:00	3987.31500	3987.60500	3987.07500	3987.52500	0.03
2025.11.06	19:00:00	3987.54500	3987.87500	3986.66500	3987.86500	0.05
2025.11.06	19:01:00	3987.88500	3989.22500	3987.82500	3988.62500	0.04
2025.11.06	19:02:00	3988.62500	3988.77500	3987.66500	3987.76500	0.03
2025.11.06	19:03:00	3987.74500	3987.94500	3986.64500	3987.11500	0.03
2025.11.06	19:04:00	3987.11500	3988.41500	3986.50500	3988.26500	0.03
2025.11.06	19:05:00	3988.23500	3989.63500	3987.71500	3989.32500	0.04
2025.11.06	19:06:00	3989.29500	3990.66500	3989.02500	3990.63500	0.03
2025.11.06	19:07:00	3990.72500	3991.18500	3990.57500	3990.80500	0.03
2025.11.06	19:08:00	3990.80500	3991.13800	3990.22500	3990.77500	0.03
2025.11.06	19:09:00	3990.73500	3991.09500	3990.09500	3990.32500	0.03
2025.11.06	19:10:00	3990.37500	3991.04500	3990.32500	3990.92500	0.02
2025.11.06	19:11:00	3990.95500	3992.79500	3990.81500	3992.54500	0.04
2025.11.06	19:12:00	3992.45800	3994.90500	3992.32500	3993.90500	0.04
2025.11.06	19:13:00	3993.86500	3994.97500	3993.13500	3994.74800	0.04
2025.11.06	19:14:00	3994.77800	3994.88500	3994.44800	3994.79500	0.03
2025.11.06	19:15:00	3994.79500	3994.94800	3993.09500	3993.20500	0.04
2025.11.06	19:16:00	3993.28500	3993.75500	3993.10500	3993.74800	0.05
2025.11.06	19:17:00	3993.74800	3994.24800	3992.82500	3993.84800	0.06
2025.11.06	19:18:00	3993.84800	3993.84800	3992.68800	3992.76500	0.04
2025.11.06	19:19:00	3992.76500	3993.65500	3992.68800	3993.52500	0.03
2025.11.06	19:20:00	3993.55500	3993.72500	3992.88500	3993.61500	0.04
2025.11.06	19:21:00	3993.61500	3993.61500	3992.63500	3992.63500	0.03
2025.11.06	19:22:00	3992.82500	3993.51500	3992.72500	3993.50500	0.03
2025.11.06	19:23:00	3993.54500	3994.06500	3993.09800	3993.94500	0.03
2025.11.06	19:24:00	3993.94500	3993.94500	3993.01500	3993.23500	0.03
2025.11.06	19:25:00	3993.34500	3993.42500	3992.76500	3993.22500	0.03
2025.11.06	19:26:00	3993.27500	3993.47500	3992.75500	3993.19500	0.02
2025.11.06	19:27:00	3993.08500	3993.39500	3992.07500	3992.28500	0.05
2025.11.06	19:28:00	3992.26500	3993.24900	3991.81500	3992.31900	0.09
2025.11.06	19:29:00	3992.30900	3992.54500	3991.88500	3992.03800	0.06
2025.11.06	19:30:00	3991.98500	3992.37900	3990.94500	3991.01500	0.11
2025.11.06	19:31:00	3991.04500	3991.83900	3990.80800	3991.18500	0.11
2025.11.06	19:32:00	3991.20500	3991.87900	3990.58500	3991.32900	0.08
2025.11.06	19:33:00	3991.33900	3991.95500	3990.98500	3991.68500	0.05
2025.11.06	19:34:00	3991.68900	3991.71500	3990.52900	3990.60900	0.04
2025.11.06	19:35:00	3990.56900	3990.76500	3990.06900	3990.15500	0.03
2025.11.06	19:36:00	3990.15500	3990.88500	3989.81500	3990.88500	0.07
2025.11.06	19:37:00	3990.85500	3990.96500	3989.98500	3990.53900	0.07
2025.11.06	19:38:00	3990.55800	3990.97900	3990.32800	3990.88500	0.05
2025.11.06	19:39:00	3990.91500	3991.07900	3990.44500	3990.97500	0.03
2025.11.06	19:40:00	3990.95500	3991.14500	3989.79500	3990.37900	0.08
2025.11.06	19:41:00	3990.33500	3990.37900	3988.85500	3989.23500	0.08
2025.11.06	19:42:00	3989.23500	3989.54500	3988.57500	3988.65500	0.03
2025.11.06	19:43:00	3988.65500	3990.28500	3988.00500	3990.26500	0.04
2025.11.06	19:44:00	3989.94500	3990.44500	3988.98500	3989.23500	0.04
2025.11.06	19:45:00	3989.19500	3989.97500	3988.97500	3989.77500	0.03
2025.11.06	19:46:00	3989.71500	3989.71500	3986.71500	3986.97500	0.04
2025.11.06	19:47:00	3986.97500	3987.50500	3985.52500	3985.91500	0.04
2025.11.06	19:48:00	3985.88500	3987.30500	3985.88500	3986.64500	0.05
2025.11.06	19:49:00	3986.68500	3987.22500	3984.89500	3985.03500	0.04
2025.11.06	19:50:00	3985.05500	3985.57500	3983.83500	3985.57500	0.04
2025.11.06	19:51:00	3985.57500	3986.21500	3984.59500	3985.07500	0.03
2025.11.06	19:52:00	3985.05500	3985.12500	3982.83500	3983.28500	0.04
2025.11.06	19:53:00	3983.25500	3985.97500	3983.12500	3985.69500	0.05
2025.11.06	19:54:00	3985.67500	3985.89500	3984.85500	3985.03500	0.04
2025.11.06	19:55:00	3985.03500	3985.60500	3984.53500	3985.60500	0.04
2025.11.06	19:56:00	3985.56500	3985.80500	3985.10500	3985.76500	0.04
2025.11.06	19:57:00	3985.74500	3986.76500	3985.20500	3986.19500	0.05
2025.11.06	19:58:00	3986.27500	3986.44800	3985.09800	3985.69800	0.05
2025.11.06	19:59:00	3985.69800	3985.69800	3984.49800	3984.99800	0.06
2025.11.06	20:00:00	3984.63500	3985.88500	3984.23500	3985.86500	0.02
2025.11.06	20:01:00	3985.88500	3986.84500	3985.83500	3986.47500	0.03
2025.11.06	20:02:00	3986.51500	3986.55500	3984.58500	3985.37500	0.04
2025.11.06	20:03:00	3985.34500	3986.47500	3985.34500	3986.32500	0.02
2025.11.06	20:04:00	3986.29500	3986.39500	3985.12500	3985.29500	0.03
2025.11.06	20:05:00	3985.29500	3986.49500	3985.19500	3985.95500	0.03
2025.11.06	20:06:00	3985.98500	3986.01500	3985.14500	3985.52500	0.03
2025.11.06	20:07:00	3985.52500	3985.91500	3984.41500	3984.44500	0.03
2025.11.06	20:08:00	3984.46500	3985.13500	3984.28500	3984.35500	0.02
2025.11.06	20:09:00	3984.30500	3986.91500	3984.30500	3986.37500	0.05
2025.11.06	20:10:00	3986.39500	3986.41500	3985.32500	3985.59500	0.03
2025.11.06	20:11:00	3985.58500	3985.81500	3984.73500	3985.05500	0.02
2025.11.06	20:12:00	3985.08500	3985.55500	3982.52500	3982.65500	0.05
2025.11.06	20:13:00	3982.69500	3984.25500	3982.67500	3983.39500	0.09
2025.11.06	20:14:00	3983.42500	3984.56500	3983.32500	3984.23500	0.04
2025.11.06	20:15:00	3984.21500	3984.31500	3983.10500	3983.31500	0.07
2025.11.06	20:16:00	3983.31500	3983.31500	3981.90500	3982.05500	0.07
2025.11.06	20:17:00	3982.03500	3982.59500	3981.88500	3982.11500	0.08
2025.11.06	20:18:00	3982.11500	3983.42500	3982.00500	3983.30500	0.11
2025.11.06	20:19:00	3983.30500	3983.56500	3983.07500	3983.43500	0.08
2025.11.06	20:20:00	3983.41500	3983.64500	3982.51500	3982.65500	0.03
2025.11.06	20:21:00	3982.67500	3984.45500	3982.65500	3984.32500	0.06
2025.11.06	20:22:00	3984.35500	3984.53500	3983.71500	3984.45500	0.06
2025.11.06	20:23:00	3984.45500	3984.54500	3983.41500	3983.61500	0.07
2025.11.06	20:24:00	3983.58500	3983.88500	3983.23500	3983.44500	0.06
2025.11.06	20:25:00	3983.41500	3984.34500	3983.39500	3984.27500	0.07
2025.11.06	20:26:00	3984.38500	3984.58500	3983.87500	3984.32500	0.04
2025.11.06	20:27:00	3984.34500	3984.34500	3982.95500	3983.44500	0.04
2025.11.06	20:28:00	3983.46500	3983.46500	3981.76500	3983.13500	0.10
2025.11.06	20:29:00	3983.11500	3983.32500	3982.16500	3982.41500	0.05
2025.11.06	20:30:00	3982.38500	3983.41500	3982.31500	3983.21500	0.04
2025.11.06	20:31:00	3983.21500	3984.85500	3982.73500	3984.72500	0.03
2025.11.06	20:32:00	3984.72500	3984.82500	3983.76500	3984.43500	0.02
2025.11.06	20:33:00	3984.46500	3985.40500	3984.40500	3985.28500	0.02
2025.11.06	20:34:00	3985.26500	3986.16500	3985.15500	3986.02500	0.03
2025.11.06	20:35:00	3985.99500	3986.43500	3985.55500	3986.43500	0.03
2025.11.06	20:36:00	3986.38500	3986.59500	3984.90500	3985.03500	0.04
2025.11.06	20:37:00	3984.94500	3985.66500	3984.73500	3984.73500	0.03
2025.11.06	20:38:00	3984.76500	3984.83500	3983.78500	3983.85500	0.04
2025.11.06	20:39:00	3983.83500	3983.97500	3983.32500	3983.59800	0.06
2025.11.06	20:40:00	3983.59800	3985.34500	3983.57500	3985.33500	0.14
2025.11.06	20:41:00	3985.39500	3985.76500	3984.00500	3984.16500	0.22
2025.11.06	20:42:00	3984.22500	3984.29500	3983.27500	3983.29500	0.13
2025.11.06	20:43:00	3983.38500	3983.39500	3982.63500	3982.90500	0.19
2025.11.06	20:44:00	3982.91500	3984.05500	3982.81500	3983.64500	0.15
2025.11.06	20:45:00	3983.64500	3983.64500	3981.44500	3982.16500	0.14
2025.11.06	20:46:00	3982.18500	3982.44500	3981.44500	3981.96500	0.18
2025.11.06	20:47:00	3981.92500	3982.90500	3981.62500	3982.14500	0.15
2025.11.06	20:48:00	3982.20500	3983.35500	3982.15500	3982.77900	0.12
2025.11.06	20:49:00	3982.68500	3983.01500	3981.11800	3981.11800	0.17
2025.11.06	20:50:00	3981.28500	3982.47500	3981.09500	3981.38500	0.17
2025.11.06	20:51:00	3981.26500	3982.53500	3980.97800	3982.53500	0.15
2025.11.06	20:52:00	3982.52500	3983.32500	3981.52500	3981.84500	0.12
2025.11.06	20:53:00	3981.82500	3982.37500	3981.37800	3981.73800	0.08
2025.11.06	20:54:00	3981.76500	3982.03500	3981.42800	3981.92500	0.08
2025.11.06	20:55:00	3982.04500	3982.04500	3980.70800	3981.49500	0.07
2025.11.06	20:56:00	3981.46500	3981.46500	3980.41500	3980.62500	0.10
2025.11.06	20:57:00	3980.63500	3981.04800	3980.22500	3980.91500	0.06
2025.11.06	20:58:00	3980.80500	3980.80500	3979.09500	3979.76500	0.07
2025.11.06	20:59:00	3979.66500	3980.94500	3979.08800	3980.38800	0.07
2025.11.06	21:00:00	3980.45800	3981.93500	3979.64500	3980.67500	0.04
2025.11.06	21:01:00	3980.73800	3981.69500	3980.10800	3980.35800	0.03
2025.11.06	21:02:00	3980.36800	3980.41800	3979.54500	3979.54500	0.01
2025.11.06	21:03:00	3979.57500	3980.94500	3979.51500	3980.85500	0.03
2025.11.06	21:04:00	3980.84500	3980.97500	3979.98500	3980.44500	0.03
2025.11.06	21:05:00	3980.32500	3980.35500	3978.50500	3978.52500	0.02
2025.11.06	21:06:00	3978.53500	3978.56500	3977.65500	3978.08500	0.02
2025.11.06	21:07:00	3978.11500	3979.44500	3978.07500	3978.96500	0.01
2025.11.06	21:08:00	3978.99500	3980.65500	3978.72500	3980.31500	0.01
2025.11.06	21:09:00	3980.33500	3980.33500	3979.49500	3980.11500	0.01
2025.11.06	21:10:00	3980.08500	3980.42500	3979.81500	3980.42500	0.00
2025.11.06	21:11:00	3980.45500	3980.66500	3980.03500	3980.03500	0.00
2025.11.06	21:12:00	3980.06500	3980.28500	3979.89500	3980.10500	0.01
2025.11.06	21:13:00	3980.08500	3980.39500	3980.05500	3980.34500	0.00
2025.11.06	21:14:00	3980.39500	3981.07500	3980.15500	3981.00500	0.00
2025.11.06	21:15:00	3980.96500	3980.97500	3980.42500	3980.65500	0.01
2025.11.06	21:16:00	3980.62500	3980.62500	3979.66500	3979.70500	0.00
2025.11.06	21:17:00	3979.73500	3980.19500	3979.72500	3980.14500	0.00
2025.11.06	21:18:00	3980.16500	3980.37500	3980.03500	3980.22500	0.01
2025.11.06	21:19:00	3980.18500	3980.19500	3979.57500	3979.57500	0.00
2025.11.06	21:20:00	3979.54500	3979.62500	3978.58500	3978.61500	0.01
2025.11.06	21:21:00	3978.65500	3978.77500	3978.30500	3978.64500	0.02
2025.11.06	21:22:00	3978.65500	3978.72500	3978.34500	3978.34500	0.00
2025.11.06	21:23:00	3978.31500	3978.98500	3978.16500	3978.95500	0.01
2025.11.06	21:24:00	3978.98500	3979.66500	3978.91500	3979.31500	0.01
2025.11.06	21:25:00	3979.33500	3979.83500	3978.63500	3979.02500	0.02
2025.11.06	21:26:00	3978.89500	3980.02500	3978.82500	3980.02500	0.01
2025.11.06	21:27:00	3980.00500	3981.07500	3979.90500	3980.99500	0.01
2025.11.06	21:28:00	3980.98500	3981.39500	3980.78500	3980.81500	0.01
2025.11.06	21:29:00	3980.83500	3981.50500	3980.08500	3980.34500	0.02
2025.11.06	21:30:00	3980.34500	3980.73500	3980.10500	3980.27500	0.01
2025.11.06	21:31:00	3980.30500	3980.39500	3979.69500	3980.03500	0.01
2025.11.06	21:32:00	3979.97500	3980.19500	3978.92500	3979.16500	0.01
2025.11.06	21:33:00	3979.19500	3979.47500	3978.51500	3978.56500	0.01
2025.11.06	21:34:00	3978.52500	3979.41500	3978.28500	3978.85500	0.01
2025.11.06	21:35:00	3978.79500	3979.15500	3978.56500	3978.96500	0.01
2025.11.06	21:36:00	3978.92500	3979.47500	3978.27500	3978.96500	0.01
2025.11.06	21:37:00	3978.98500	3979.28500	3978.95500	3979.07500	0.01
2025.11.06	21:38:00	3978.95500	3979.53500	3978.93500	3979.18500	0.01
2025.11.06	21:39:00	3979.22500	3979.22500	3978.66500	3978.78500	0.01
2025.11.06	21:40:00	3978.78500	3978.96500	3978.71500	3978.90500	0.01
2025.11.06	21:41:00	3978.90500	3979.17500	3978.64500	3978.78500	0.01
2025.11.06	21:42:00	3978.80500	3978.80500	3978.46500	3978.47500	0.01
2025.11.06	21:43:00	3978.21500	3978.82500	3978.16500	3978.71500	0.01
2025.11.06	21:44:00	3978.73500	3978.82500	3978.30500	3978.67500	0.01
2025.11.06	21:45:00	3978.69500	3978.84500	3978.46500	3978.67500	0.01
2025.11.06	21:46:00	3978.62500	3978.82500	3978.47500	3978.53500	0.00
2025.11.06	21:47:00	3978.47500	3978.71500	3978.28500	3978.68500	0.01
2025.11.06	21:48:00	3978.67500	3978.69500	3977.71500	3977.71500	0.00
2025.11.06	21:49:00	3977.69500	3977.71500	3977.39500	3977.57500	0.00
2025.11.06	21:50:00	3977.61500	3977.88500	3976.54500	3977.04500	0.01
2025.11.06	21:51:00	3977.01500	3977.40500	3976.70500	3976.98500	0.01
2025.11.06	21:52:00	3977.04500	3977.20500	3976.45500	3976.80500	0.00
2025.11.06	21:53:00	3977.00500	3977.99500	3977.00500	3977.82500	0.01
2025.11.06	21:54:00	3977.88500	3978.20500	3977.03500	3977.09500	0.01
